,Temperature[Degree Celsius],10m_X_Wind_Speed [m/s],10m_Y_Wind_Speed [m/s],Surface Pressure [Pa],Precipitatio(cumulus scheme)[kg/m2s1],Precipitatio(microphysics scheme)[kg/m2s1],Humidity,Sunshine Duration(short wave radiation>120 Wm2)[s],Upwelling Surface Shortwave Radiation[W/m2],Upwelling Surface Longwave Radiation[W/m2]
2021-01-07 14:00:00,-12.627233886718727,1.6213129758834839,3.281550168991089,94114.2578125,0.0,3.06951904296875,0.0013526629190891981,0.0,14541658.0,158931904.0
2021-01-07 15:00:00,-13.393927001953102,2.3527567386627197,2.752856731414795,94226.75,0.0,3.06951904296875,0.0012684770626947284,0.0,14541658.0,159808624.0
2021-01-07 16:00:00,-14.397344970703102,1.3852647542953491,1.5771605968475342,94347.140625,0.0,3.06951904296875,0.0013715652748942375,1.406322717666626,14541938.0,160672544.0
2021-01-07 17:00:00,-12.596685791015602,1.272524356842041,3.0491769313812256,94413.3359375,0.0,3.06951904296875,0.0013510484714061022,94.18718719482422,14657423.0,161547584.0
2021-01-07 18:00:00,-10.393377685546852,2.2737910747528076,2.8298394680023193,94519.9609375,0.0,3.06951904296875,0.0015925102634355426,182.3115692138672,15001808.0,162487184.0
2021-01-07 19:00:00,-8.322210693359352,1.7641310691833496,2.262336254119873,94496.6484375,0.0,3.06951904296875,0.0018990213284268975,235.28060913085938,15512648.0,163461904.0
2021-01-07 20:00:00,-6.864935302734352,1.2441176176071167,2.563917636871338,94450.609375,0.0,3.06951904296875,0.0021807774901390076,245.25511169433594,16094568.0,164464464.0
2021-01-07 21:00:00,-5.945104980468727,1.8463754653930664,1.8311103582382202,94485.1171875,0.0,3.06951904296875,0.0023778043687343597,210.00782775878906,16641138.0,165481744.0
2021-01-07 22:00:00,-5.844305419921852,2.4245219230651855,1.9568711519241333,94591.421875,0.0,3.06951904296875,0.002431197790428996,134.2400360107422,17049490.0,166492784.0
2021-01-07 23:00:00,-6.682165527343727,2.701465606689453,1.912842869758606,94667.8046875,0.0,3.06951904296875,0.0024238855112344027,34.87178039550781,17241800.0,167457344.0
2021-01-08 00:00:00,-8.040289306640602,3.3621292114257812,1.9383829832077026,94753.078125,0.0,3.06951904296875,0.00212729605846107,0.0,17254900.0,168384944.0
2021-01-08 01:00:00,-8.763647460937477,2.7609596252441406,1.6846766471862793,94765.1875,0.0,3.06951904296875,0.0021197875030338764,0.0,17254900.0,169302064.0
2021-01-08 02:00:00,-9.484655761718727,1.8047767877578735,3.2398531436920166,94768.59375,0.0,3.06951904296875,0.0020442409440875053,0.0,17254900.0,170199664.0
2021-01-08 03:00:00,-9.768530273437477,2.599306344985962,3.0650463104248047,94741.109375,0.0,3.06951904296875,0.001797154312953353,0.0,17254900.0,171122544.0
2021-01-08 04:00:00,-10.753179931640602,2.0663928985595703,2.8383939266204834,94773.0078125,0.0,3.06951904296875,0.001672536600381136,0.0,17254900.0,172024544.0
2021-01-08 05:00:00,-12.138098144531227,2.485069990158081,2.1876583099365234,94830.5390625,0.0,3.06951904296875,0.0014969060430303216,0.0,17254900.0,172908704.0
2021-01-08 06:00:00,-11.799200439453102,1.7970333099365234,1.7751271724700928,94890.140625,0.0,3.06951904296875,0.001644124393351376,0.0,17254900.0,173778384.0
2021-01-08 07:00:00,-11.134558105468727,0.46596089005470276,3.2283408641815186,94830.375,0.0,3.06951904296875,0.0015796178486198187,0.0,17254900.0,174646544.0
2021-01-08 08:00:00,-10.834417724609352,0.09827947616577148,3.31473708152771,94771.1171875,0.0,3.06951904296875,0.0015714149922132492,0.0,17254900.0,175528704.0
2021-01-08 09:00:00,-11.646124267578102,0.9083152413368225,2.700627326965332,94737.9140625,0.0,3.06951904296875,0.0015807978343218565,0.0,17254900.0,176401664.0
2021-01-08 10:00:00,-12.234869384765602,1.0348265171051025,2.861715316772461,94774.6171875,0.0,3.06951904296875,0.0014402453089132905,0.0,17254900.0,177268464.0
2021-01-08 11:00:00,-12.602606201171852,0.33190450072288513,2.6825973987579346,94792.78125,0.0,3.06951904296875,0.0014224931364879012,0.0,17254900.0,178127504.0
2021-01-08 12:00:00,-12.355932617187477,-0.46661871671676636,2.8815295696258545,94788.84375,0.0,3.06951904296875,0.0013303090818226337,0.0,17254900.0,178987024.0
2021-01-08 13:00:00,-12.445928955078102,-0.3255242109298706,2.8624658584594727,94731.3359375,0.0,3.06951904296875,0.0012904680334031582,0.0,17254900.0,179848544.0
2021-01-08 14:00:00,-12.830664062499977,-0.15958671271800995,2.7969818115234375,94700.9140625,0.0,3.06951904296875,0.0012527650687843561,0.0,17254900.0,180706544.0
2021-01-08 15:00:00,-13.500158691406227,0.04179569333791733,2.177382230758667,94708.4296875,0.0,3.06951904296875,0.001238353317603469,0.0,17254900.0,181557344.0
2021-01-08 16:00:00,-14.189154052734352,0.059781454503536224,2.1713356971740723,94733.421875,0.0,3.06951904296875,0.0011954223737120628,1.9612367153167725,17255280.0,182396384.0
2021-01-08 17:00:00,-13.084020996093727,-0.19058434665203094,2.5773050785064697,94747.0,0.0,3.06951904296875,0.0011819222709164023,69.4887466430664,17342160.0,183274224.0
2021-01-08 18:00:00,-11.118505859374977,0.8859957456588745,2.179248094558716,94736.5234375,0.0,3.06951904296875,0.001380318310111761,135.86300659179688,17589580.0,184209344.0
2021-01-08 19:00:00,-9.786016845703102,0.6997053623199463,1.9558186531066895,94685.1953125,0.0,3.06951904296875,0.0015665017999708652,177.83108520507812,17968550.0,185172784.0
2021-01-08 20:00:00,-8.359686279296852,0.024905402213335037,2.094792604446411,94609.15625,0.0,3.06951904296875,0.0017754498403519392,181.64657592773438,18393420.0,186160224.0
2021-01-08 21:00:00,-7.383673095703102,-0.30006682872772217,1.7180675268173218,94557.2578125,0.0,3.06951904296875,0.0019515508320182562,152.85958862304688,18785360.0,187163264.0
2021-01-08 22:00:00,-8.027227783203102,-0.4237346649169922,1.9352322816848755,94543.0859375,0.0,3.06951904296875,0.0017887693829834461,111.76791381835938,19090160.0,188154784.0
2021-01-08 23:00:00,-9.742163085937477,-1.2990676164627075,2.17854905128479,94548.4609375,0.0,3.06951904296875,0.0018100012093782425,36.1863899230957,19261680.0,189076704.0
2021-01-09 00:00:00,-11.419195556640602,-1.06633722782135,2.6296818256378174,94553.5859375,0.0,3.06951904296875,0.001735194935463369,0.0,19276230.0,189948224.0
2021-01-09 01:00:00,-12.449987792968727,-0.0851227343082428,2.2318906784057617,94593.25,0.0,3.06951904296875,0.0015962455654516816,0.0,19276230.0,190799584.0
2021-01-09 02:00:00,-13.829504394531227,0.37302491068840027,2.5346128940582275,94586.46875,0.0,3.06951904296875,0.0014073745114728808,0.0,19276230.0,191638304.0
2021-01-09 03:00:00,-14.383825683593727,0.6384422183036804,2.5172533988952637,94600.046875,0.0,3.06951904296875,0.001253340276889503,0.0,19276230.0,192473504.0
2021-01-09 04:00:00,-14.905065917968727,0.8998303413391113,2.991330623626709,94589.0390625,0.0,3.06951904296875,0.0010958756320178509,0.0,19276230.0,193308544.0
2021-01-09 05:00:00,-15.301489257812477,1.4449728727340698,2.906827449798584,94599.4140625,0.0,3.06951904296875,0.001070530153810978,0.0,19276230.0,194149744.0
2021-01-09 06:00:00,-14.760565185546852,1.6234632730484009,1.847981333732605,94599.515625,0.0,3.06951904296875,0.0012761206598952413,0.0,19276230.0,194981344.0
2021-01-09 07:00:00,-15.122656249999977,1.6506372690200806,2.099637508392334,94594.5078125,0.0,3.06951904296875,0.0012898114509880543,0.0,19276230.0,195808784.0
2021-01-09 08:00:00,-14.334875488281227,1.0765022039413452,3.0694172382354736,94555.515625,0.0,3.06951904296875,0.0012111242394894361,0.0,19276230.0,196642464.0
2021-01-09 09:00:00,-14.683142089843727,1.764351725578308,3.0915515422821045,94538.3671875,0.0,3.06951904296875,0.001096172258257866,0.0,19276230.0,197486464.0
2021-01-09 10:00:00,-15.238104248046852,2.06209659576416,2.3263208866119385,94523.03125,0.0,3.06951904296875,0.0010545793920755386,0.0,19276230.0,198333504.0
2021-01-09 11:00:00,-15.601751708984352,3.1365654468536377,0.7482697367668152,94563.7578125,0.0,3.06951904296875,0.0010427737142890692,0.0,19276230.0,199167824.0
2021-01-09 12:00:00,-14.777777099609352,2.3179831504821777,-0.19886289536952972,94596.515625,0.0,3.06951904296875,0.0012052998645231128,0.0,19276230.0,200008704.0
2021-01-09 13:00:00,-14.820776367187477,1.8969539403915405,0.4348897635936737,94675.875,0.0,3.06951904296875,0.0012496778508648276,0.0,19276230.0,200845824.0
2021-01-09 14:00:00,-14.874609374999977,3.2484285831451416,-0.34649667143821716,94731.9453125,0.0,3.06951904296875,0.0011919343378394842,0.0,19276230.0,201682864.0
2021-01-09 15:00:00,-14.538885498046852,3.2387142181396484,-0.4062378704547882,94745.8515625,0.0,3.06951904296875,0.0011914311908185482,0.0,19276230.0,202533984.0
2021-01-09 16:00:00,-14.093359374999977,3.42146635055542,-0.21223607659339905,94729.3515625,0.0,3.06951904296875,0.0011782839428633451,2.3641486167907715,19276680.0,203403504.0
2021-01-09 17:00:00,-11.690252685546852,3.061556577682495,-0.6411995887756348,94751.125,0.0,3.06951904296875,0.001374884624965489,94.53018188476562,19389380.0,204297664.0
2021-01-09 18:00:00,-8.608801269531227,2.7479639053344727,0.4221407473087311,94736.84375,0.0,3.06951904296875,0.0017745172372087836,182.27886962890625,19718690.0,205254144.0
2021-01-09 19:00:00,-7.355230712890602,1.9598724842071533,2.3496363162994385,94564.453125,0.0,3.06951904296875,0.002054300857707858,236.333984375,20208970.0,206249904.0
2021-01-09 20:00:00,-6.290228271484352,1.536650538444519,2.21075701713562,94539.3671875,0.0,3.06951904296875,0.0022802057210355997,246.3722686767578,20768680.0,207265824.0
2021-01-09 21:00:00,-5.736425781249977,1.2765134572982788,1.8924551010131836,94481.0625,0.0,3.06951904296875,0.002405287232249975,212.15411376953125,21295580.0,208292864.0
2021-01-09 22:00:00,-6.180212402343727,1.664382815361023,2.8662703037261963,94464.15625,0.0,3.06951904296875,0.0023245401680469513,138.1938018798828,21693740.0,209310784.0
2021-01-09 23:00:00,-7.303991699218727,1.716877818107605,3.564397096633911,94469.3203125,0.0,3.06951904296875,0.0021529002115130424,39.38555145263672,21888150.0,210300864.0
2021-01-10 00:00:00,-8.308782958984352,1.3877558708190918,2.716524839401245,94483.59375,0.0,3.06951904296875,0.002310692798346281,0.0,21904170.0,211231904.0
2021-01-10 01:00:00,-9.296545410156227,2.01151704788208,2.3963797092437744,94429.2890625,0.0,3.06951904296875,0.0022048084065318108,0.0,21904170.0,212128384.0
2021-01-10 02:00:00,-10.103430175781227,2.826630115509033,2.2298355102539062,94410.484375,0.0,3.06951904296875,0.0018713567405939102,0.0,21904170.0,213026304.0
2021-01-10 03:00:00,-10.742498779296852,2.3080179691314697,3.2204408645629883,94391.125,0.0,3.06951904296875,0.0016077811596915126,0.0,21904170.0,213936304.0
2021-01-10 04:00:00,-10.954077148437477,1.768604040145874,3.624366044998169,94309.1796875,0.0,3.06951904296875,0.001524146180599928,0.0,21904170.0,214853264.0
2021-01-10 05:00:00,-11.236700439453102,2.5037217140197754,3.083075761795044,94236.0,0.0,3.06951904296875,0.0014798026531934738,0.0,21904170.0,215771184.0
2021-01-10 06:00:00,-10.523657226562477,2.0980069637298584,2.780601739883423,94155.4453125,0.0,3.06951904296875,0.0015895779943093657,0.0,21904170.0,216676944.0
2021-01-10 07:00:00,-10.704412841796852,0.25402599573135376,4.16181755065918,94058.65625,0.0,3.06951904296875,0.0015233418671414256,0.0,21904170.0,217585344.0
2021-01-10 08:00:00,-11.149603271484352,-0.6766135692596436,3.823411464691162,94001.3046875,0.0,3.06951904296875,0.0014460692182183266,0.0,21904170.0,218505104.0
2021-01-10 09:00:00,-12.645574951171852,1.5253958702087402,3.4196343421936035,93992.546875,0.0,3.06951904296875,0.0012993277050554752,0.0,21904170.0,219408224.0
2021-01-10 10:00:00,-13.524633789062477,1.921006679534912,2.7024002075195312,93965.515625,0.0,3.06951904296875,0.0012560856994241476,0.0,21904170.0,220291984.0
2021-01-10 11:00:00,-12.715979003906227,1.5051265954971313,3.136070489883423,93932.2890625,0.0,3.06951904296875,0.0013088699197396636,0.0,21904170.0,221174384.0
2021-01-10 12:00:00,-12.007666015624977,0.6335591077804565,3.796898126602173,93883.96875,0.0,3.06951904296875,0.0013259357074275613,0.0,21904170.0,222077824.0
2021-01-10 13:00:00,-12.132940673828102,0.7806265354156494,3.6174654960632324,93784.984375,0.0,3.06951904296875,0.0013127292040735483,0.0,21904170.0,222990464.0
2021-01-10 14:00:00,-12.206030273437477,1.9260441064834595,2.8326902389526367,93700.125,0.0,3.06951904296875,0.0013212249614298344,0.0,21904170.0,223902944.0
2021-01-10 15:00:00,-11.272772216796852,1.915481686592102,2.272273302078247,93674.4765625,0.0,3.06951904296875,0.0014045549323782325,0.0,21904170.0,224813904.0
2021-01-10 16:00:00,-11.118078613281227,1.338071346282959,2.04510235786438,93640.15625,0.0,3.06951904296875,0.0014957878738641739,3.071463108062744,21904740.0,225718144.0
2021-01-10 17:00:00,-9.521032714843727,0.8588354587554932,1.8810029029846191,93622.9609375,0.0,3.06951904296875,0.0015942585887387395,93.52313232421875,22012990.0,226642704.0
2021-01-10 18:00:00,-7.169744873046852,1.2660980224609375,1.7737208604812622,93637.0390625,0.0,3.06951904296875,0.001948768156580627,180.44541931152344,22333020.0,227626384.0
2021-01-10 19:00:00,-5.270574951171852,2.4354023933410645,2.339062452316284,93649.8125,0.0,3.06951904296875,0.0023085952270776033,229.01255798339844,22794820.0,228649424.0
2021-01-10 20:00:00,-3.9057678222656023,2.8900506496429443,1.3062933683395386,93650.9609375,0.0,3.06951904296875,0.002683752216398716,217.60557556152344,23311640.0,229700464.0
2021-01-10 21:00:00,-2.8028015136718523,3.557584524154663,1.3005647659301758,93627.28125,0.0,3.06951904296875,0.003016144037246704,203.0248260498047,23782530.0,230765264.0
2021-01-10 22:00:00,-2.2326110839843523,3.5302481651306152,0.731622576713562,93630.2578125,0.0,3.06951904296875,0.0031700124964118004,136.98350524902344,24168400.0,231839664.0
2021-01-10 23:00:00,-3.0347351074218523,3.128223419189453,0.2420935183763504,93630.9140625,0.0,3.06951904296875,0.0032375771552324295,40.27528381347656,24359010.0,232883984.0
2021-01-11 00:00:00,-4.328161621093727,2.45922589302063,0.8221734166145325,93636.8828125,0.0,3.06951904296875,0.003389982972294092,0.0,24376130.0,233848304.0
2021-01-11 01:00:00,-5.571661376953102,2.831609010696411,1.0397148132324219,93671.1484375,0.0,3.06951904296875,0.0029712028335779905,0.0,24376130.0,234797024.0
2021-01-11 02:00:00,-7.771368408203102,3.4720332622528076,1.638327717781067,93712.203125,0.0,3.06951904296875,0.0022658638190478086,0.0,24376130.0,235749344.0
2021-01-11 03:00:00,-8.168859863281227,3.677037000656128,1.6054168939590454,93742.453125,0.0,3.06951904296875,0.0020348571706563234,0.0,24376130.0,236713344.0
2021-01-11 04:00:00,-8.024633789062477,3.547729253768921,1.8281346559524536,93708.6015625,0.0,3.06951904296875,0.0020300457254052162,0.0,24376130.0,237679344.0
2021-01-11 05:00:00,-8.493444824218727,3.209636926651001,1.9393761157989502,93690.078125,0.0,3.06951904296875,0.0019907390233129263,0.0,24376130.0,238635184.0
2021-01-11 06:00:00,-8.519537353515602,2.3347465991973877,2.1778218746185303,93680.25,0.0,3.06951904296875,0.0020175508689135313,0.0,24376130.0,239571024.0
2021-01-11 07:00:00,-8.569189453124977,1.5671132802963257,2.1478281021118164,93647.0234375,0.0,3.06951904296875,0.0020687715150415897,0.0,24376130.0,240509584.0
2021-01-11 08:00:00,-8.720434570312477,1.3576319217681885,2.2962374687194824,93641.3515625,0.0,3.06951904296875,0.0020917111542075872,0.0,24376130.0,241425584.0
2021-01-11 09:00:00,-9.127600097656227,1.4272167682647705,2.4825408458709717,93663.2265625,0.0,3.06951904296875,0.002008441835641861,0.0,24376130.0,242339584.0
2021-01-11 10:00:00,-9.215673828124977,0.4144211709499359,3.2644073963165283,93626.5859375,0.0,3.06951904296875,0.001920382957905531,0.0,24376130.0,243253184.0
2021-01-11 11:00:00,-8.942999267578102,0.6594069600105286,3.724149227142334,93585.1953125,0.0,3.06951904296875,0.0017896450590342283,0.0,24376130.0,244180464.0
2021-01-11 12:00:00,-8.282751464843727,1.143295168876648,3.4483659267425537,93524.8046875,0.0,3.06951904296875,0.0018402405548840761,0.0,24376130.0,245148864.0
2021-01-11 13:00:00,-7.339453124999977,0.7634307146072388,3.340306282043457,93471.84375,0.0,3.06951904296875,0.0019692638888955116,0.0,24376130.0,246140384.0
2021-01-11 14:00:00,-6.946813964843727,0.7849196195602417,3.250502109527588,93391.21875,0.0,3.06951904296875,0.0020257190335541964,0.0,24376130.0,247142544.0
2021-01-11 15:00:00,-7.538153076171852,1.0421841144561768,3.190871000289917,93320.4609375,0.0,3.06951904296875,0.0019569566939026117,0.0,24376130.0,248132864.0
2021-01-11 16:00:00,-7.460333251953102,0.21681876480579376,2.3220977783203125,93273.546875,0.0,3.06951904296875,0.002028505317866802,2.930356740951538,24376670.0,249119584.0
2021-01-11 17:00:00,-6.361791992187477,0.5078244805335999,2.718418598175049,93255.9296875,0.0,3.06951904296875,0.002119027776643634,72.50516510009766,24457210.0,250095024.0
2021-01-11 18:00:00,-4.339575195312477,1.0559852123260498,2.6026182174682617,93248.6640625,0.0,3.06951904296875,0.0025185958947986364,159.3078155517578,24729290.0,251112544.0
2021-01-11 19:00:00,-2.4924682617187273,1.8538473844528198,2.6037700176239014,93198.0859375,0.0,3.06951904296875,0.003003643127158284,236.9497528076172,25174360.0,252173024.0
2021-01-11 20:00:00,-0.39014282226560226,2.423166036605835,2.5161752700805664,93115.421875,0.0,3.06951904296875,0.0035943672992289066,248.63217163085938,25719320.0,253266464.0
2021-01-11 21:00:00,0.6391235351562727,3.0275332927703857,2.642648935317993,93113.671875,0.0,3.06951904296875,0.003943936433643103,163.96533203125,26188300.0,254383264.0
2021-01-11 22:00:00,0.5434814453125227,3.4592599868774414,3.294675827026367,93020.9140625,0.0,3.06951904296875,0.003936815075576305,98.63204956054688,26473790.0,255503504.0
2021-01-11 23:00:00,0.30440673828127274,5.29904842376709,3.885242223739624,92954.3203125,0.0,3.06951904296875,0.0037295185029506683,33.71255874633789,26609780.0,256617504.0
2021-01-12 00:00:00,-1.0706848144531023,5.261260986328125,2.8504769802093506,92900.109375,0.0,3.06951904296875,0.003312536049634218,0.0,26625860.0,257711664.0
2021-01-12 01:00:00,-3.8793395996093523,3.904217004776001,2.0383989810943604,92910.6328125,0.0,3.06951904296875,0.0027865918818861246,0.0,26625860.0,258766944.0
2021-01-12 02:00:00,-6.099066162109352,2.0505807399749756,3.0531280040740967,92917.0,0.0,3.06951904296875,0.002615460427477956,0.0,26625860.0,259768544.0
2021-01-12 03:00:00,-6.908331298828102,1.6454118490219116,3.4411652088165283,92953.9609375,0.0,3.06951904296875,0.0024298219941556454,0.0,26625860.0,260739344.0
2021-01-12 04:00:00,-7.177160644531227,1.719125509262085,2.904810905456543,93004.6171875,0.0,3.06951904296875,0.0024389103055000305,0.0,26625860.0,261697504.0
2021-01-12 05:00:00,-8.034307861328102,1.6169689893722534,2.566115140914917,93095.734375,0.0,3.06951904296875,0.0024302334059029818,0.0,26625860.0,262624304.0
2021-01-12 06:00:00,-8.173437499999977,2.2273807525634766,2.974797010421753,93097.484375,0.0,3.06951904296875,0.0022291303612291813,0.0,26625860.0,263539744.0
2021-01-12 07:00:00,-8.433599853515602,2.525757312774658,3.0884134769439697,93110.375,0.0,3.06951904296875,0.0020312154665589333,0.0,26625860.0,264473824.0
2021-01-12 08:00:00,-9.295690917968727,3.0992746353149414,2.649635076522827,93128.9921875,0.0,3.06951904296875,0.0018393979407846928,0.0,26625860.0,265406864.0
2021-01-12 09:00:00,-9.473272705078102,2.3563780784606934,3.2401626110076904,93162.6953125,0.0,3.06951904296875,0.001783034997060895,0.0,26625860.0,266341904.0
2021-01-12 10:00:00,-9.547491455078102,2.4487552642822266,2.420900583267212,93138.140625,0.0,3.06951904296875,0.0018736550118774176,0.0,26625860.0,267250624.0
2021-01-12 11:00:00,-8.903265380859352,2.7488746643066406,1.3206498622894287,93049.8203125,0.0,3.06951904296875,0.002005761256441474,0.0,26625860.0,268145344.0
2021-01-12 12:00:00,-10.259497070312477,0.8226460814476013,2.8241684436798096,93004.484375,0.0,3.06951904296875,0.001953324768692255,0.0,26625860.0,269032608.0
2021-01-12 13:00:00,-8.779302978515602,1.2923729419708252,3.265310049057007,92886.96875,0.0,3.06951904296875,0.0019026555819436908,0.0,26625860.0,269927488.0
2021-01-12 14:00:00,-8.604467773437477,1.0534549951553345,2.7858002185821533,92809.59375,0.0,3.06951904296875,0.0020173320081084967,0.0,26625860.0,270834528.0
2021-01-12 15:00:00,-9.340612792968727,-0.08310747146606445,2.1240499019622803,92767.9296875,0.0,3.06951904296875,0.0020091519691050053,0.0,26625860.0,271723808.0
2021-01-12 16:00:00,-9.704138183593727,-1.1052087545394897,2.4931442737579346,92726.234375,0.0,3.06951904296875,0.001935747917741537,4.484086513519287,26626720.0,272603168.0
2021-01-12 17:00:00,-8.059942626953102,-1.421278953552246,2.9860751628875732,92679.09375,0.0,3.06951904296875,0.001877590431831777,84.09062957763672,26728650.0,273541088.0
2021-01-12 18:00:00,-4.707312011718727,-1.0705887079238892,3.6327362060546875,92627.96875,0.0,3.06951904296875,0.002452904125675559,128.041259765625,26961180.0,274557888.0
2021-01-12 19:00:00,-2.4210266113281023,-1.1732655763626099,3.8268234729766846,92480.7265625,0.0,3.06951904296875,0.002985376864671707,215.94410705566406,27363050.0,275620448.0
2021-01-12 20:00:00,-1.2012695312499773,-1.9872138500213623,3.646865129470825,92310.2890625,0.0,3.06951904296875,0.0033292011357843876,222.78659057617188,27846390.0,276712128.0
2021-01-12 21:00:00,-1.0658935546874773,-2.009861946105957,2.603405237197876,92152.4453125,0.0,3.06951904296875,0.0034402208402752876,180.31097412109375,28286190.0,277813728.0
2021-01-12 22:00:00,-2.3489440917968523,0.5048043131828308,2.727879762649536,92181.1953125,0.0,3.06951904296875,0.003084530821070075,135.65516662597656,28619260.0,278906368.0
2021-01-12 23:00:00,-3.4178527832031023,-0.3745822012424469,3.5707123279571533,92203.921875,0.0,3.06951904296875,0.0028244457207620144,45.454010009765625,28813100.0,279953728.0
2021-01-13 00:00:00,-4.137884521484352,-0.18979990482330322,3.775944232940674,92211.0390625,0.0,3.06951904296875,0.002800646238029003,0.0,28834080.0,280945728.0
2021-01-13 01:00:00,-5.095434570312477,0.7991096377372742,3.319211483001709,92301.015625,0.0,3.06951904296875,0.002753559499979019,0.0,28834080.0,281921408.0
2021-01-13 02:00:00,-5.633825683593727,1.406249761581421,3.54976749420166,92360.921875,0.0,3.06951904296875,0.002583123743534088,0.0,28834080.0,282893408.0
2021-01-13 03:00:00,-6.388098144531227,2.5833940505981445,3.0118749141693115,92411.546875,0.0,3.06951904296875,0.002450323896482587,0.0,28834080.0,283878048.0
2021-01-13 04:00:00,-8.561895751953102,2.679629325866699,2.5783257484436035,92373.25,0.0,3.06951904296875,0.0021730007138103247,0.0,28834080.0,284846848.0
2021-01-13 05:00:00,-8.782507324218727,1.9715986251831055,2.7090375423431396,92315.9453125,0.0,3.06951904296875,0.0021803879644721746,0.0,28834080.0,285777408.0
2021-01-13 06:00:00,-8.919653320312477,1.4338948726654053,2.902851104736328,92269.7421875,0.0,3.06951904296875,0.0021525633055716753,0.0,28834080.0,286690368.0
2021-01-13 07:00:00,-8.379980468749977,0.6648505926132202,2.515618324279785,92242.4921875,0.0,3.06951904296875,0.0023703319020569324,0.0,28834080.0,287593408.0
2021-01-13 08:00:00,-7.382025146484352,0.08647675812244415,2.6914961338043213,92238.9453125,0.0,3.06951904296875,0.002345485845580697,0.0,28834080.0,288504768.0
2021-01-13 09:00:00,-5.722967529296852,-1.8363052606582642,2.4386560916900635,92188.1875,0.0,3.06951904296875,0.002345283515751362,0.0,28834080.0,289484128.0
2021-01-13 10:00:00,-4.595037841796852,-3.6066389083862305,0.8658528923988342,91895.6015625,0.0,3.06951904296875,0.002456692047417164,0.0,28834080.0,290498848.0
2021-01-13 11:00:00,-2.9343322753906023,-4.720544815063477,0.5996832847595215,91677.109375,0.0,3.06951904296875,0.0028531537391245365,0.0,28834080.0,291541888.0
2021-01-13 12:00:00,-1.9958557128906023,-5.208916187286377,-0.35755228996276855,91507.5390625,0.0,3.06951904296875,0.0031653742771595716,0.0,28834080.0,292620768.0
2021-01-13 13:00:00,-1.1851257324218523,-7.310791492462158,1.92827570438385,91287.25,0.0,3.0846493244171143,0.0033926537726074457,0.0,28834080.0,293711968.0
2021-01-13 14:00:00,0.9528747558593977,-8.898390769958496,2.132974863052368,91089.328125,0.0,3.3283605575561523,0.0038065556436777115,0.0,28834080.0,294833088.0
2021-01-13 15:00:00,-0.6115478515624773,-6.902432441711426,0.8491631150245667,91004.375,0.0,3.3511130809783936,0.0035923290997743607,0.0,28834080.0,295951808.0
2021-01-13 16:00:00,-2.9483398437499773,-4.587575912475586,-3.822038173675537,91005.703125,0.0,3.4161272048950195,0.003123991657048464,4.651752948760986,28835050.0,297039008.0
2021-01-13 17:00:00,-3.4069580078124773,-3.7263684272766113,-4.660181045532227,91065.3046875,0.0,3.4243569374084473,0.0030299252830445766,63.064186096191406,28912680.0,298104448.0
2021-01-13 18:00:00,-2.4840454101562273,-0.3866889476776123,-6.049462795257568,91111.3671875,0.0,3.4450385570526123,0.003319702111184597,134.50289916992188,29174410.0,299179488.0
2021-01-13 19:00:00,-3.3852600097656023,1.1481412649154663,-12.143774032592773,91479.2265625,0.0,4.282411098480225,0.0030458085238933563,65.67607879638672,29377380.0,300276128.0
2021-01-13 20:00:00,-1.5420288085937273,8.364572525024414,-14.930068016052246,91868.09375,0.0,6.307768821716309,0.0034903334453701973,170.12974548339844,29692850.0,301376928.0
2021-01-13 21:00:00,-0.8131164550781023,10.891205787658691,-10.963482856750488,92155.421875,0.0,7.105844497680664,0.003524807747453451,136.7888641357422,30100070.0,302484448.0
2021-01-13 22:00:00,-0.8617614746093523,11.247825622558594,-7.158317565917969,92374.09375,0.0,7.135679721832275,0.003333082189783454,93.05270385742188,30404870.0,303590528.0
2021-01-13 23:00:00,-1.7536071777343523,10.151647567749023,-4.940293312072754,92620.9765625,0.0,7.135679721832275,0.003092005616053939,36.21921920776367,30570070.0,304683488.0
2021-01-14 00:00:00,-2.7284301757812273,9.647329330444336,-4.807352066040039,92831.9453125,0.0,7.135679721832275,0.002854669699445367,0.0,30593930.0,305747488.0
2021-01-14 01:00:00,-3.1792053222656023,9.190994262695312,-4.741483211517334,93027.78125,0.0,7.135679721832275,0.002701187040656805,0.0,30593930.0,306796768.0
2021-01-14 02:00:00,-3.6704162597656023,8.484888076782227,-4.502313613891602,93217.3828125,0.0,7.135679721832275,0.002541252411901951,0.0,30593930.0,307835648.0
2021-01-14 03:00:00,-4.538244628906227,7.922972202301025,-2.7183523178100586,93405.1328125,0.0,7.135679721832275,0.0023046652786433697,0.0,30593930.0,308862848.0
2021-01-14 04:00:00,-5.147558593749977,7.781659126281738,-1.3491853475570679,93547.9765625,0.0,7.135679721832275,0.00213822559453547,0.0,30593930.0,309873888.0
2021-01-14 05:00:00,-5.797888183593727,7.948519229888916,-0.5151155591011047,93581.21875,0.0,7.135679721832275,0.0020395638421177864,0.0,30593930.0,310876128.0
2021-01-14 06:00:00,-5.081884765624977,9.269649505615234,-0.236948162317276,93620.9765625,0.0,7.135679721832275,0.0021028618793934584,0.0,30593930.0,311878048.0
2021-01-14 07:00:00,-4.761877441406227,9.296370506286621,-0.7336300611495972,93726.328125,0.0,7.135679721832275,0.002154663670808077,0.0,30593930.0,312889088.0
