,Temperature[Degree Celsius],10m_X_Wind_Speed [m/s],10m_Y_Wind_Speed [m/s],Surface Pressure [Pa],Precipitatio(cumulus scheme)[kg/m2s1],Precipitatio(microphysics scheme)[kg/m2s1],Humidity,Sunshine Duration(short wave radiation>120 Wm2)[s],Upwelling Surface Shortwave Radiation[W/m2],Upwelling Surface Longwave Radiation[W/m2],Downward SWR,Downward LWR
2020-01-05 08:00:00,-6.645391845703102,4.18058967590332,2.4473931789398193,93395.4453125,0.0,4.401843547821045,0.0022612714674323797,0.0,6889779.0,105608312.0,11482954.0,91135632.0
2020-01-05 09:00:00,-6.728155517578102,3.9413301944732666,3.673604965209961,93306.4609375,0.0,4.401843547821045,0.0021550478413701057,0.0,6889779.0,106590504.0,11482954.0,91858992.0
2020-01-05 10:00:00,-7.214941406249977,4.431030750274658,3.914109230041504,93345.390625,0.0,4.401843547821045,0.0021125420462340117,0.0,6889779.0,107569552.0,11482954.0,92575712.0
2020-01-05 11:00:00,-6.837133789062477,6.020052433013916,3.5505940914154053,93332.5703125,0.0,4.401843547821045,0.0020731387194246054,0.0,6889779.0,108546792.0,11482954.0,93294216.0
2020-01-05 12:00:00,-6.626745605468727,5.886509418487549,3.404803991317749,93405.2421875,0.0,4.401843547821045,0.0020782779902219772,0.0,6889779.0,109527856.0,11482954.0,94018992.0
2020-01-05 13:00:00,-6.898535156249977,4.787635326385498,3.868051290512085,93348.328125,0.0,4.401843547821045,0.002059598919004202,0.0,6889779.0,110509312.0,11482954.0,94748336.0
2020-01-05 14:00:00,-7.256903076171852,4.271034240722656,4.4614386558532715,93321.546875,0.0,4.401843547821045,0.0020340741612017155,0.0,6889779.0,111486928.0,11482954.0,95477200.0
2020-01-05 15:00:00,-7.500494384765602,4.345628261566162,4.5848164558410645,93209.6171875,0.0,4.401843547821045,0.0020176414400339127,0.0,6889779.0,112461504.0,11482954.0,96206128.0
2020-01-05 16:00:00,-7.430853271484352,4.192233085632324,4.281123638153076,93204.125,0.0,4.401843547821045,0.0020088483579456806,0.0,6889779.0,113434592.0,11482954.0,96936496.0
2020-01-05 17:00:00,-7.308691406249977,3.9305734634399414,4.492659091949463,93134.2109375,0.0,4.401843547821045,0.002034211764112115,87.26036834716797,6983183.0,114409056.0,11638636.0,97668208.0
2020-01-05 18:00:00,-7.009405517578102,3.3829073905944824,4.978734493255615,93138.8984375,0.0,4.401843547821045,0.0020971884950995445,173.69485473632812,7277676.0,115393024.0,12129445.0,98401344.0
2020-01-05 19:00:00,-6.193090820312477,3.4195046424865723,5.343479156494141,93054.6875,0.0,4.401843547821045,0.002198314294219017,225.2186737060547,7720384.0,116388528.0,12867306.0,99137248.0
2020-01-05 20:00:00,-5.320074462890602,3.6639649868011475,5.6434326171875,93000.265625,0.0,4.401843547821045,0.0023109165485948324,233.40882873535156,8224500.5,117396712.0,13707502.0,99879136.0
2020-01-05 21:00:00,-5.133856201171852,3.692173957824707,5.839322090148926,92900.2890625,0.0,4.401843547821045,0.0023965085856616497,195.12489318847656,8692574.0,118413856.0,14487635.0,100628496.0
2020-01-05 22:00:00,-4.977239990234352,4.063847541809082,5.326991081237793,92802.765625,0.0,4.401843547821045,0.0024367747828364372,114.12800598144531,9029081.0,119432848.0,15048491.0,101393280.0
2020-01-05 23:00:00,-5.052587890624977,3.2698326110839844,5.063483238220215,92685.203125,0.0,4.401843547821045,0.002427777275443077,22.020126342773438,9168492.0,120453344.0,15280844.0,102212240.0
2020-01-06 00:00:00,-3.9575866699218523,2.8820178508758545,6.2193474769592285,92587.0078125,0.0,4.401843547821045,0.0024977305438369513,0.0,9174563.0,121486568.0,15290962.0,103148424.0
2020-01-06 01:00:00,-3.7771667480468523,2.311037540435791,5.7934184074401855,92501.03125,0.0,4.401843547821045,0.0025260793045163155,0.0,9174563.0,122528632.0,15290962.0,104115440.0
2020-01-06 02:00:00,-3.9264892578124773,2.9740726947784424,5.5940070152282715,92369.6328125,0.0,4.401843547821045,0.0025578774511814117,0.0,9174563.0,123571664.0,15290962.0,105066088.0
